id,brand_id,name
2685,158,"Torrent"
2686,1Stop, "Trans Sport"
2687,158,"Vibe"
2688,158,"Wave"
2689,159,"356"
2690,159,"911"
2691,159,"914"
2692,159,"918"
2693,159,"924"
2694,159,"928"
2695,159,"944"
2696,159,"968"
2697,159,"Boxster"
2698,159,"Carrera GT"
2699,159,"Cayenne"
2700,159,"Cayenne Coupe"
2701,159,"Cayman"
2702,1Two, "Macan"
2703,159,"Panamera"
2704,159,"Taycan"
2705,160,"K50"
2706,161,"Taga"
2707,161,"Taga H"
2708,162,"3"
2709,162,"5"
2710,163,"RD6"
2711,164,"1500"
2712,164,"2500"
2713,164,"3500"
2714,165,"Gentra"
2715,165,"Matiz"
2716,165,"Nexia R3"
2717,165,"R2"
2718,165,"R4"
2719,166,"4"
2720,166,"11"
2721,166,"14"
2722,166,"19"
2723,1Access, "21"
2724,166,"25"
2725,166,"5 E-Tech"
2726,166,"Alaskan"
2727,166,"Arkana"
2728,166,"Austral"
2729,166,"Avantime"
2730,166,"Captur"
2731,166,"City K-ZE"
2732,166,"Clio"
2733,166,"Dokker"
2734,166,"Dokker Stepway"
2735,166,"Duster"
2736,166,"Espace"
2737,166,"Estafette"
2738,166,"Express"
2739,166,"Fluence"
2740,166,"Fluence Z.E."
2741,166,"Grand Koleos"
2742,166,"Grand Scenic"
2743,166,"Kadjar"
2744,166,"Kangoo"
2745,166,"Kangoo Z.E."
2746,166,"Kaptur"
2747,166,"Koleos"
2748,166,"KWID"
2749,166,"Laguna"
2750,166,"Latitude"
2751,166,"Lodgy"
2752,166,"Logan"
2753,166,"Logan Stepway"
2754,166,"Lutecia"
2755,166,"Megane"
2756,166,"Modus"
2757,166,"R5"
2758,166,"R9"
2759,166,"Safrane"
2760,166,"Sandero"
2761,166,"Sandero Stepway"
2762,166,"Scenic"
2763,166,"Scenic RX4"
2764,166,"Sport Spider"
2765,166,"Symbol"
2766,166,"Talisman"
2767,166,"Trafic"
2768,166,"Twingo"
2769,166,"Twizy"
2770,1Gas, "Vel Satis"
2771,166,"Wind"
2772,166,"ZOE"
2773,167,"QM3"
2774,167,"QM5"
2775,167,"QM6"
2776,167,"SM3"
2777,167,"SM3 Z.E."
2778,167,"SM5"
2779,167,"SM6"
2780,167,"SM7"
2781,167,"XM3"
2782,168,"Nevera"
2783,169,"ER6"
2784,169,"F7"
2785,169,"Marvel R"
2786,169,"R7"
2787,170,"R1S"
2788,170,"R1T"
2789,171,"750"
2790,171,"950"
2791,171,"Clever"
2792,171,"D7"
2793,171,"E50"
2794,171,"e950"
2795,171,"ei5"
2796,171,"ei6"
2797,171,"i5"
2798,171,"i6"
2799,171,"i6 Max"
2800,171,"i6 Plus"
2801,171,"iMAX8"
2802,1Done, "Marvel X"
2803,171,"RX3"
2804,171,"RX3 Pro"
2805,171,"RX5"
2806,171,"RX5 Max"
2807,171,"RX5 Plus"
2808,171,"RX8"
2809,171,"RX9"
2810,172,"20/22"
2811,172,"Corniche"
2812,172,"Cullinan"
2813,172,"Dawn"
2814,172,"Flying Spur"
2815,172,"Ghost"
2816,172,"Park Ward"
2817,172,"Phantom"
2818,172,"Silver Cloud"
2819,172,"Silver Seraph"
2820,172,"Silver Spirit"
2821,172,"Silver Spur"
2822,172,"Spectre"
2823,172,"Wraith"
2824,173,"25"
2825,173,"200"
2826,173,"45"
2827,173,"400"
2828,173,"75"
2829,173,"600"
2830,173,"800"
2831,173,"Streetwise"
2832,174,"01"
2833,175,"9-2X"
2834,175,"9-3"
2835,175,"9-4X"
2836,175,"9-5"
2837,175,"9-7X"
2838,1Done, "90"
2839,175,"92"
2840,175,"93"
2841,175,"95"
2842,175,"96"
2843,175,"99"
Entry,175,"900"
2845,175,"9000"
2846,175,"Sonett"
2847,176,"Quick"
2848,176,"Saina"
2849,176,"Shahin"
2850,176,"Tiba"
2851,177,"Astra"
2852,177,"Aura"
2853,177,"Ion"
2854,177,"L-Series"
Access,177,"Outlook"
2856,177,"Relay"
2857,177,"S-Series"
2858,177,"Sky"
2859,177,"Vue"
2860,178,"FR-S"
2861,178,"iA"
2862,178,"iM"
2863,178,"iQ"
2864,178,"tC"
2865,178,"xA"
2866,178,"xB"
2867,178,"xD"
2868,179,"131"
2869,179,"133"
2870,1Gas, "Alhambra"
2871,179,"Altea"
2872,179,"Arona"
2873,179,"Arosa"
2874,179,"Cordoba"
2875,179,"Exeo"
2876,179,"Ibiza"
2877,179,"Inca"
2878,179,"Leon"
2879,179,"Tarraco"
2880,179,"Terra"
2881,179,"Toledo"
2882,180,"M5"
2883,180,"M7"
2884,180,"M9"
2885,180,"SF5"
2886,181,"Sceo"
2887,182,"100"
2888,182,"1000/1100 MB"
2889,182,"105/120/125"
2890,182,"1101/1102"
2891,182,"1201"
2892,182,"1202"
2893,182,"1203"
2894,182,"440/445/450"
2895,182,"Citigo"
2896,182,"Elroq"
2897,182,"Enyaq iV"
2898,182,"Enyaq iV Coupe"
2899,182,"Fabia"
2900,182,"Favorit"
2901,182,"Felicia"
2902,182,"Forman"
2903,182,"Garde"
2904,182,"Kamiq"
2905,182,"Karoq"
2906,182,"Kodiaq"
2907,182,"Kodiaq GT"
2908,182,"Octavia"
2909,182,"Popular"
2910,182,"Rapid"
2911,182,"Roomster"
2912,182,"Scala"
2913,182,"Superb"
2914,182,"Yeti"
2915,183,"ET5"
2916,183,"HT-i"
2917,183,"Skyworth EV6"
2918,184,"#1"
2919,184,"#3"
2920,184,"#5"
2921,184,"City"
2922,184,"Crossblade"
2923,184,"Forfour"
2924,184,"Fortwo"
2925,184,"Roadster"
2926,185,"HC"
2927,185,"HS"
2928,185,"KRS"
2929,185,"KRX"
2930,186,"A5"
2931,186,"DX3"
2932,186,"DX5"
2933,186,"DX7"
2934,186,"DX7 Prime"
2935,186,"DX7 XingYue"
2936,186,"DX8"
2937,186,"DX8S"
2938,186,"Lioncel"
2939,186,"S06"
2940,186,"S07"
2941,186,"S09"
2942,186,"Soveran"
2943,186,"V3"
2944,186,"V5"
2945,186,"V6"
2946,187,"Good Luck"
2947,187,"Jinhaishi"
2948,187,"X30"
2949,188,"Actyon"
2950,188,"Actyon Sports"
2951,188,"Chairman"
2952,188,"Kallista"
2953,188,"Korando"
2954,188,"Korando Family"
2955,188,"Korando Sports"
2956,188,"Korando Turismo"
2957,188,"Kyron"
2958,188,"Musso"
2959,188,"Musso Sports"
2960,188,"Nomad"
2961,188,"Rexton"
2962,188,"Rexton Sports"
2963,188,"Rexton Sports Khan"
2964,188,"Rodius"
2965,188,"Stavic"
2966,188,"Tivoli"
2967,188,"Torres"
2968,189,"S9"
2969,190,"Alcyone"
2970,190,"Ascent"
2971,190,"B9 Tribeca"
2972,190,"Baja"
2973,190,"Brat"
2974,190,"BRZ"
2975,190,"Chiffon"
2976,190,"Crosstrek"
2977,190,"Dex"
2978,190,"Dias Wagon"
2979,190,"Domingo"
2980,190,"Exiga"
2981,190,"Exiga Crossover 7"
2982,190,"Forester"
2983,190,"Impreza"
2984,190,"Impreza WRX"
2985,190,"Impreza WRX STI"
2986,190,"Impreza XV"
2987,190,"Justy"
2988,190,"Layback"
2989,190,"Legacy"
2990,190,"Legacy B4"
2991,190,"Legacy Lancaster"
2992,190,"Leone"
2993,190,"Levorg"
2994,190,"Lucra"
2995,190,"Outback"
2996,190,"Pleo"
2997,190,"Pleo Plus"
2998,190,"R1"
2999,190,"R2"
3000,190,"Rex"
3001,190,"Sambar"
3002,190,"Solterra"
3003,190,"Stella"
3004,190,"SVX"
3005,190,"Trailseeker"
3006,190,"Traviq"
3007,190,"Trezia"
3008,190,"Tribeca"
3009,190,"Uncharted"
3010,190,"Vivio"
3011,190,"XV"
3012,191,"Across"
3013,191,"Aerio"
3014,191,"Alto"
3015,191,"Alto Lapin"
3016,191,"Baleno"
3017,191,"Cappuccino"
3018,191,"Cara"
3019,191,"Carry Van"
3020,191,"Cervo"
3021,191,"Ciaz"
3022,191,"Cultus"
3023,191,"e Vitara"
3024,191,"Eeco"
3025,191,"Ertiga"
3026,191,"Escudo"
3027,191,"Esteem"
3028,191,"Every"
3029,191,"Forenza"
3030,191,"Fronte"
3031,191,"Fronx"
3032,191,"Grand Escudo"
3033,191,"Grand Vitara"
3034,191,"Grand Vitara XL-7"
3035,191,"Hustler"
3036,191,"Ignis"
3037,191,"Jimny"
3038,191,"Jimny Sierra"
3039,191,"Jimny Wide"
3040,191,"Kei"
3041,191,"Kizashi"
3042,191,"Landy"
3043,191,"Liana"
3044,191,"Mighty Boy"
3045,191,"MR Wagon"
3046,191,"Palette"
3047,191,"Reno"
3048,191,"S-Cross"
3049,191,"S-Presso"
3050,191,"Sidekick"
3051,191,"Solio"
3052,191,"Spacia"
3053,191,"Splash"
3054,191,"Swace"
3055,191,"Swift"
3056,191,"Swift+"
3057,191,"SX4"
3058,191,"Twin"
3059,191,"Verona"
3060,191,"Vitara"
3061,191,"Wagon R"
3062,191,"Wagon R Plus"
3063,191,"Wagon R Smile"
3064,191,"Wagon R Solio"
3065,191,"Wagon R Wide"
3066,191,"Works"
3067,191,"X-90"
3068,191,"Xbee"
3069,191,"XL7"
3070,192,"G01"
3071,192,"G01F"
3072,192,"G01FF"
3073,192,"G03F"
3074,192,"G05"
3075,192,"G05 Pro"
3076,192,"Iron Man"
3077,192,"Tiger"
3078,192,"X2"
3079,192,"X3"
3080,192,"X7"
3081,193,"300"
3082,193,"400"
3083,193,"500"
3084,193,"700"
3085,194,"Telcoline"
3086,194,"Xenon"
3087,195,"613"
3088,196,"T4"
3089,196,"T7"
3090,196,"T8"
3091,197,"Cybertruck"
3092,197,"Model 3"
3093,197,"Model S"
3094,197,"Model X"
3095,197,"Model Y"
3096,197,"Roadster"
3097,198,"Century"
3098,199,"Admiral"
3099,200,"2000GT"
3100,200,"4Runner"
3101,200,"Allex"
3102,200,"Allion"
3103,200,"Alphard"
3104,200,"Altezza"
3105,200,"Aqua"
3106,200,"Aristo"
3107,200,"Aurion"
3108,200,"Auris"
3109,200,"Avalon"
3110,200,"Avanza"
3111,200,"Avensis"
3112,200,"Avensis Verso"
3Access,200,"Aygo"
3114,200,"bB"
3115,200,"Belta"
3116,200,"Blade"
3117,200,"Blizzard"
3118,200,"Brevis"
3119,200,"bZ"
3120,200,"bZ Woodland"
3121,200,"bZ3"
3122,200,"bZ3X"
3123,200,"bZ4X"
3124,200,"bZ4X Touring"
3125,200,"bZ5"
3126,200,"bZ7"
3127,200,"C+pod"
3128,200,"C-HR"
3129,200,"C-HR+"
3130,200,"Caldina"
3131,200,"Cami"
3132,200,"Camry"
3133,200,"Camry Gracia"
3134,200,"Camry Prominent"
3135,200,"Carina"
3136,200,"Carina E"
3137,200,"Carina ED"
3138,200,"Carina II"
3139,200,"Cavalier"
3140,200,"Celica"
3141,200,"Celsior"
3142,200,"Century"
3143,200,"Chaser"
3144,200,"Classic"
3145,200,"Comfort"
3146,200,"COMS"
3147,200,"Corolla"
3148,200,"Corolla Altis"
3149,200,"Corolla Axio"
3150,200,"Corolla Ceres"
3151,200,"Corolla Cross"
3152,200,"Corolla Fielder"
3153,200,"Corolla FX"
3154,200,"Corolla II"
3Entry,200,"Corolla iM"
3156,200,"Corolla Levin"
3157,200,"Corolla Rumion"
3158,200,"Corolla Runx"
3159,200,"Corolla Spacio"
3160,200,"Corolla Verso"
3161,200,"Corona"
3162,200,"Corona Exiv"
3163,200,"Corona Premio"
3164,200,"Corona SF"
3165,200,"Corsa"
3166,200,"Cressida"
3167,200,"Cresta"
3168,200,"Crown"
3169,200,"Crown Kluger"
3170,200,"Crown Majesta"
3171,200,"Crown Signia"
3172,200,"Crown Vellfire"
3173,200,"Curren"
3174,200,"Cynos"
3175,200,"Duet"
3176,200,"Echo"
3177,200,"Esquire"
3Access,200,"Estima"
3179,200,"Estima Emina"
3180,200,"Estima Lucida"
3181,200,"Etios"
3182,200,"Etios Cross"
3183,200,"FJ Cruiser"
3184,200,"Fortuner"
3185,200,"Frontlander"
3186,200,"Funcargo"
3187,200,"Gaia"
3188,200,"GR 86"
3189,200,"GR Corolla"
3190,200,"GR Yaris"
3191,200,"GranAce"
3192,200,"Grand Hiace"
3193,200,"Grand Highlander"
3194,200,"Granvia"
3195,200,"GT 86"
3196,200,"Harrier"
3197,200,"Hiace"
3198,200,"Hiace Regius"
3199,200,"Highlander"
3200,200,"Hilux"
3201,200,"Hilux Champ"
3202,200,"Hilux Surf"
3203,200,"Ipsum"
3204,200,"iQ"
3205,200,"Isis"
3206,200,"ist"
3207,200,"Izoa"
3208,200,"JPN TAXI"
3209,200,"Kluger V"
3210,200,"Land Cruiser"
3211,200,"Land Cruiser Cygnus"
3212,200,"Land Cruiser FJ"
3213,200,"Land Cruiser Prado"
3214,200,"Levin"
3215,200,"Lite Ace"
3216,200,"Lite Ace Noah"
3217,200,"Mark II"
3218,200,"Mark II Wagon Blit"
3219,200,"Mark II Wagon Qualis"
3220,200,"Mark X"
3221,200,"Mark X Zio"
3222,200,"Master Ace Surf"
3223,200,"Matrix"
3224,200,"Mega Cruiser"
3225,200,"Mirai"
3226,200,"Model F"
3227,200,"MR-S"
3228,200,"MR2"
3229,200,"Nadia"
3230,200,"Noah"
3231,200,"Opa"
3232,200,"Origin"
3233,200,"Paseo"
3234,200,"Passo"
3235,200,"Passo Sette"
Done,200,"Picnic"
3237,200,"Pixis Epoch"
3238,200,"Pixis Joy"
3239,200,"Pixis Mega"
3240,200,"Pixis Space"
3241,200,"Pixis Van"
3242,200,"Platz"
3243,200,"Porte"
3244,2Access, "Premio"
3245,200,"Previa"
3Access,200,"Prius"
3247,200,"Prius Alpha"
3248,200,"Prius C"
3249,200,"Prius PHV"
3250,200,"Prius Plus"
3251,200,"Prius Prime"
3252,200,"Prius v"
3253,200,"Proace"
3254,200,"Proace City"
3255,200,"Proace Verso"
3256,200,"Probox"
3257,200,"Progres"
3Done,200,"Pronard"
3259,200,"Publica"
3260,200,"Ractis"
3261,200,"Raize"
3262,200,"Raum"
3263,200,"RAV4"
3264,200,"Regius"
3265,200,"Regius Ace"
3266,200,"Reiz"
3Access,200,"Roomy"
3268,200,"Rush"
3269,200,"Sai"
3270,200,"Scepter"
3271,200,"SD"
3272,200,"Sequoia"
3Example,200,"Sera"
3274,200,"SF"
3275,200,"Sienna"
3276,200,"Sienta"
3277,200,"Soarer"
3278,200,"Solara"
3279,200,"Soluna"
3280,200,"Spade"
3281,200,"Sparky"
3282,200,"Sprinter"
3283,200,"Sprinter Carib"
3284,200,"Sprinter Marino"
3285,200,"Sprinter Trueno"
3286,200,"Starlet"
3287,200,"Succeed"
3288,200,"Supra"
3289,200,"T100"
3290,200,"Tacoma"
3291,200,"Tank"
3292,200,"Tercel"
3293,200,"Touring Hiace"
3294,200,"Town Ace"
3295,200,"Town Ace Noah"
3296,200,"Tundra"
3297,200,"Urban Cruiser"
3298,200,"Vanguard"
3299,200,"Vellfire"
3300,200,"Veloz"
3301,200,"Venza"
3302,200,"Verossa"
3303,200,"Verso"
3304,200,"Verso-S"
3305,200,"Vios"
3306,200,"Vista"
3307,200,"Vista Ardeo"
3308,200,"Vitz"
3309,200,"Voltz"
3310,200,"Voxy"
3311,200,"Wigo"
Try,200,"Wildlander"
3313,200,"WiLL Cypha"
3314,200,"WiLL Vi"
3315,200,"WiLL VS"
3316,200,"Windom"
3317,200,"Wish"
3318,200,"xA"
3319,200,"Yaris"
3320,200,"Yaris Ativ"
3321,200,"Yaris Cross"
3322,200,"Yaris iA"
3323,200,"Yaris L"
3324,200,"Yaris Verso"
3325,201,"P601"
3326,202,"Viva"
3327,203,"D60 Plus"
3328,203,"V-Online"
3329,203,"V-Online DD-i"
3330,204,"Bolden S6"
3331,204,"Bolden S7"
3332,204,"U70"
3333,204,"U70 Pro"
3334,204,"U75 Plus"
3335,204,"VX7"
3Gas,205,"Amarok"
3337,205,"Arteon"
3338,205,"Atlas"
3339,205,"Atlas Cross Sport"
3340,205,"Beetle"
3341,205,"Bora"
3342,205,"C-Trek"
3343,205,"Caddy"
3344,205,"California"
3345,205,"Caravelle"
3346,205,"Corrado"
3347,205,"Eos"
3348,205,"Fox"
3349,205,"Golf"
3350,2Try, "Golf Country"
3351,205,"Golf Plus"
3352,205,"Golf Sportsvan"
3353,205,"ID.3"
3354,205,"ID.4"
3355,205,"ID.4 Crozz"
3356,205,"ID.4 X"
3357,205,"ID.5"
3358,205,"ID.6 Crozz"
3359,205,"ID.6 X"
3360,205,"ID.7"
3361,205,"ID.Buzz"
3362,205,"ID.Unyx"
3363,205,"Jetta"
3364,205,"K70"
3365,205,"Kaefer"
3Two,205,"Lamando"
3367,205,"Lamando L"
3368,205,"Lavida"
3369,205,"Lavida XR"
3370,205,"Lupo"
3371,205,"Magotan"
3372,205,"Multivan"
3373,205,"Passat"
3374,205,"Passat CC"
3375,205,"Phaeton"
3376,205,"Phideon"
3377,205,"Pointer"
3378,205,"Polo"
3379,205,"Rabbit"
3380,205,"Sagitar"
3381,205,"Sagitar L"
3382,205,"Santana"
3383,205,"Saveiro"
3384,205,"Scirocco"
3385,205,"Sharan"
3386,205,"T-Cross"
3387,205,"T-Roc"
3388,205,"Tacqua"
3389,205,"Talagon"
3390,205,"Taos"
3391,205,"Tavendor"
3392,205,"Tayron"
3393,205,"Tayron L"
3394,205,"Tayron X"
3395,205,"Teramont"
3396,205,"Teramont Pro"
3397,205,"Teramont X"
3398,205,"Tharu"
3399,205,"Tharu XR"
3400,205,"Tiguan"
3401,205,"Tiguan Allspace"
3402,205,"Tiguan L"
3403,205,"Tiguan X"
3404,205,"Touareg"
3405,205,"Touran"
3406,205,"Touran L"
3407,205,"Transporter"
3408,2Warning, "Type 2"
3409,205,"up!"
3410,205,"Vento"
3411,205,"Viloran"
3412,205,"XL1"
3413,206,"260"
3414,206,"340"
3415,206,"343"
3416,206,"345"
3417,206,"360"
3418,206,"440"
3419,206,"460"
3420,206,"480"
3421,206,"850"
3422,206,"960"
3423,206,"C30"
3424,206,"C40"
3425,206,"C70"
3426,206,"EM90"
3427,206,"ES90"
3Entry,206,"EX30"
3429,206,"EX90"
3430,206,"S40"
3431,206,"S60"
3432,206,"S70"
3433,206,"S80"
3434,206,"S90"
3435,206,"V40"
3436,206,"V50"
3437,206,"V60"
3438,206,"V70"
3439,2Access, "V90"
3440,206,"XC40"
3441,206,"XC60"
3442,206,"XC70"
3443,206,"XC90"
3444,207,"Corda"
3445,207,"Estina"
3446,207,"Tingo"
3447,208,"Courage"
3448,208,"Dream"
3449,208,"Free"
3450,208,"Free Plus"
3451,208,"Passion"
3452,208,"Taishan L9"
3453,209,"1.3"
3454,210,"E5"
3455,210,"EX5"
3456,210,"EX5-Z"
3457,210,"EX6"
3458,210,"W6"
3459,211,"03"
3460,211,"05"
3461,211,"07"
3462,211,"80"
3463,211,"Coffee 01"
3464,211,"Gaoshan"
3465,211,"Lanshan"
3Warning,211,"Latte"
3467,211,"Macchiato"
3468,211,"Mocha"
3469,211,"P8"
3470,211,"VV5"
3471,211,"VV6"
3472,211,"VV7"
3473,212,"MB"
3474,213,"Asta"
3475,213,"Bingo"
3476,213,"Fighting"
3477,213,"Hongguang"
3478,213,"Hongguang Mini EV"
3479,213,"Hongguang Plus"
3480,213,"Hongguang S"
3481,213,"Hongguang S Classic"
3482,213,"Hongguang S1"
3483,213,"Hongguang S3"
3484,213,"Hongguang V"
3485,213,"Jiachen"
3486,213,"Rongguang"
3487,213,"Rongguang S"
3488,213,"Starlight"
3489,213,"Sunshine"
3490,213,"Victory"
3491,213,"Xingchi"
3492,213,"Zhengcheng"
3493,213,"Zhiguang E"
3494,214,"X-Cross 7"
3495,214,"X-Cross 8"
3496,215,"SU7"
3497,215,"YU7"
3498,216,"G3"
3499,216,"G6"
3500,216,"G7"
3501,216,"G9"
3Access,216,"M03"
3503,216,"P5"
3504,216,"P7"
3505,216,"P7+"
3506,216,"X9"
3507,217,"Spica"
3508,217,"T70"
3509,218,"001"
3510,218,"007"
3511,218,"009"
3512,218,"7X"
3513,218,"9X"
3Error,218,"Mix"
3515,218,"X"
3516,219,"Coupa"
3517,219,"Domy X5"
3518,219,"Domy X7"
3519,219,"E200"
3520,219,"Nomade"
3521,219,"SR9"
3522,219,"T300"
3523,219,"T500"
3524,219,"T600"
3525,219,"T600 Coupe"
3526,219,"T700"
3527,219,"Z100"
3528,219,"Z300"
3529,220,"Chanling"
3530,220,"Grand Lion Weishi 1949"
3531,220,"GrandTiger"
3532,220,"Landmark"
3533,220,"Terralord"
3534,221,"A5"
3535,222,"Work"
3536,223,"Арсенал"
3537,223,"Комендант"
3538,223,"Сенат"
3539,224,"2110"
3540,224,"2111"
3541,226,"12 ЗИМ"
3542,226,"13 Чайка"
3543,226,"14 Чайка"
Choose,226,"18"
3545,226,"21 Волга"
3546,226,"22 Волга"
3547,226,"2330 Тигр"
3548,226,"24 Волга"
3549,226,"3102 Волга"
3550,226,"31029 Волга"
3551,226,"3105 Волга"
3552,226,"3110 Волга"
3553,226,"31105 Волга"
3554,226,"3111 Волга"
3555,226,"67"
3556,226,"69"
3557,226,"Волга Сайбер"
3558,226,"М-72"
3559,226,"М1"
3560,226,"Победа"
3CSS,226,"Соболь НН"
3562,226,"Трофим"
3563,227,"Ассоль"
3564,227,"Кондор"
3565,227,"Орион"
3566,228,"Вида"
3567,228,"Дана"
3568,228,"Запорожец"
3569,228,"Ланос"
3570,228,"Пикап"
3571,228,"Сенс"
3572,228,"Славута"
3573,228,"Таврия"
3574,228,"Форца"
3575,228,"Шанс"
3576,229,"114"
3577,229,"4104"
3578,230,"101"
3579,230,"110"
3580,231,"2125 Комби"
3581,231,"2126 Ода"
3582,231,"21261 Фабула"
3583,231,"2715"
3584,231,"2717"
3585,232,"1111 Ока"
3586,232,"2101"
3587,232,"2102"
3588,2Read, "2103"
3589,232,"2104"
3590,232,"2105"
3591,232,"2106"
3592,232,"2107"
3593,232,"2108"
3594,232,"2109"
3595,232,"2110"
3596,232,"2111"
3597,232,"2112"
3598,232,"21099"
3599,232,"2113 Самара"
3600,232,"2114 Самара"
3601,232,"2115 Самара"
3602,232,"2120 Надежда"
3603,232,"2129"
3604,232,"4x4 2121 Нива"
3605,232,"4x4 2131 Нива"
3606,232,"4x4 Бронто"
3607,232,"4x4 Урбан"
3608,232,"EL LADA"
3609,232,"Samara"
3610,232,"Азимут"
3611,232,"Аура"
3612,232,"Веста"
3613,232,"Веста Кросс"
3614,232,"Веста Спорт"
3615,232,"Гранта"
3616,232,"Гранта Кросс"
3617,232,"Гранта Спорт"
3618,232,"Искра"
3Entry,232,"Искра Кросс"
3620,232,"Калина"
3621,232,"Калина Кросс"
3622,232,"Калина Спорт"
3623,232,"Ларгус"
3624,232,"Ларгус Кросс"
3625,232,"Нива (2020-21 гг.)"
3626,232,"Нива Бронто"
3627,232,"Нива Легенд"
3628,232,"Нива Пикап"
3629,232,"Нива Спорт"
3Warning,232,"Нива Тревел"
3631,232,"Приора"
3632,232,"Рива"
3633,232,"Тарзан"
3634,232,"Х-Кросс 5"
3635,232,"Х-рей"
3636,232,"Х-рей Кросс"
3637,233,"967"
3638,233,"969"
3639,233,"1302"
3640,234,"3"
3641,234,"3е"
3642,234,"6"
3643,234,"8"
3644,234,"400"
3645,234,"401"
3646,234,"402"
3647,234,"403"
3648,234,"407"
3649,234,"408"
3Warning,234,"410"
3651,234,"411"
3652,234,"412"
3653,234,"426"
3654,234,"2137"
3655,234,"2138"
3656,234,"2140"
3657,234,"2141"
3Storage,234,"2335"
3659,235,"SP7"
3660,235,"ST6"
3661,235,"ST8"
3662,235,"ST9"
3663,236,"Aquila"
3664,236,"Вега"
3665,236,"Роад Партнер"
3666,236,"С10"
3667,236,"С190"
3668,236,"Тагер"
3669,237,"469"
3670,237,"3151"
3671,237,"3153"
3672,237,"3159"
3Game,237,"3160"
3674,237,"Патриот"
3675,237,"Патриот Спорт"
3676,237,"Пикап"
3677,237,"Симбир"
3678,237,"Хантер"
3679,238,"i-Jet"
3680,238,"i-Joy"
3681,238,"i-Pro"
3682,238,"i-Sky"
3683,238,"i-Space"
3684,238,"i-Van"
